PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
84000	"STEILACOOM, TOWN OF"	A	PIERCE	City/Town	"6,220"	2202	"2,271"	0	01/01/1970	1030 ROE ST	STEILACOOM	WA	98388
84100	STETSONS COVE INC	A	MASON	Private	1	42	42	43	01/01/1970	5211 26TH AVE SE	LACEY	WA	98503
84245	STEVENS PASS WATER SYSTEM	A	KING	Investor	18	13	19	0	03/01/1980	102 MINER CT	CASHMERE	WA	98815
84250	STEVENSON WATER DEPT	A	SKAMANIA	City/Town	"1,200"	640	640	842	01/01/1970	PO BOX 371	STEVENSON	WA	98648
84300	MAPLE HILL WATER COMPANY	A	SKAMANIA	Private	72	21	21	25	01/01/1970	62 FLUME RD	WILLARD	WA	98605-9024
84530	STONE CREEK ESTATES WATER ASSN.	A	KING	Association	62	21	21	22	01/01/1970	28641 SE 225TH ST	MAPLE VALLEY	WA	98038
84566	NORCLIFFE WATER ASSOCIATION	A	ISLAND	Association	57	22	22	24	04/01/1979	70 NE MIDWAY BLVD	OAK HARBOR	WA	98277
84618	STRATTONWOOD	A	KITSAP	Investor	212	80	80	99	07/01/1978	PO BOX 336	GIG HARBOR	WA	98335-0336
84619	BRADLEY DENNY	A	THURSTON	Private	4	4	6	6	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
84620	STRATHVIEW WATER DISTRICT 16	A	SPOKANE	Special District	339	113	113	125	01/01/1970	PO BOX 154	MEDICAL LAKE	WA	99022
84623	STRAWBERRY HILL PARK	A	KITSAP	Special District	0	0	5	0	07/01/1978	7666 HIGH SCHOOL ROAD	BAINBRIDGE ISLAND	WA	98110
84625	STRAWBERRY HILL	A	KITSAP	Special District	226	94	94	94	01/01/1979	PO BOX 1989	POULSBO	WA	98370
84670	STROH S WATER COMPANY INC	A	PIERCE	Investor	"2,418"	967	"1,048"	0	01/01/1970	PO BOX 246	GIG HARBOR	WA	98335-0246
84682	TEMPLINS INC	A	ADAMS	Private	2	1	9	0	09/01/1979	2008 N DURRY RD	SPRAGUE	WA	99032-5001
84730	SUBURBAN MOBILE PARK	A	ISLAND	Investor	60	26	26	26	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
84745	COSV - SULLIVAN PARK	A	SPOKANE	City/Town	0	0	1	0	01/01/1970	"11707 E. SPRAGUE, SUITE 106"	SPOKANE VALLEY	WA	99206
84760	SULTAN ESTATES WATER SYSTEM	A	SNOHOMISH	Association	340	92	92	101	01/01/1970	19531 36TH AVE NE	LAKE FOREST PARK	WA	98155
84770	SULTAN WATER DEPARTMENT	A	SNOHOMISH	City/Town	"4,500"	1805	"1,915"	0	01/01/1970	PO BOX 1199	SULTAN	WA	98294
84850	SUMAS RURAL WATER ASSOCIATION	A	WHATCOM	Private	484	140	191	273	01/01/1970	PO BOX 25	SUMAS	WA	98295
84870	SUMAS WATER DEPT	A	WHATCOM	City/Town	"1,449"	528	622	0	01/01/1970	PO BOX 9	SUMAS	WA	98295
84898	SUMMERHILL	A	THURSTON	Investor	42	16	16	19	08/01/1979	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
84903	SUMMERLAND	A	ISLAND	Association	85	35	35	36	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
84907	SUMMERSET MERIDIAN	A	THURSTON	Association	96	35	35	35	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
85050	SUMMIT WATER & SUPPLY CO	A	PIERCE	Association	"15,500"	6206	"6,423"	0	01/01/1970	9701 50TH AVE E	TACOMA	WA	98446
85080	SUMMERSET WEST WATER ASSOCIATION	A	ADAMS	Association	240	72	72	75	01/01/1970	1057 S HI LO DR	OTHELLO	WA	99344
85120	"SUMNER, CITY OF"	A	PIERCE	City/Town	"9,520"	4660	"5,164"	0	01/01/1970	1104 MAPLE STREET STE 260	SUMNER	WA	98390
85121	SUN ACRES ROAD & WATER ASSN	A	YAKIMA	Association	43	19	19	18	01/01/1979	1302 S FIRST AVE	YAKIMA	WA	98902
85123	SUN COUNTRY ESTATES 1-2-3	A	KITTITAS	Private	215	214	215	300	01/01/1970	PO BOX 394	CLE ELUM	WA	98922
85124	SUN COVE PUBLIC WATER SYSTEM	A	DOUGLAS	Association	288	396	396	456	01/01/1970	250 W BEACH DRIVE	ORONDO	WA	98843
85125	SUN COVE WATER SYSTEM	A	OKANOGAN	Association	6	4	41	42	01/01/1970	93 E WANNACUT LN	OROVILLE	WA	98844
85128	SUN ISLAND MAINTENANCE ASSN	A	KITTITAS	Association	30	16	115	0	01/01/1970	141 SWALLOW LANE	CLE ELUM	WA	98922
85129	SUN HARBOR WATER DISTRICT #3	A	WALLA WALLA	Special District	187	88	88	98	01/01/1970	123 CHARBONNEAU DR	BURBANK	WA	99323
85135	SUN MOUNTAIN RESORT	A	OKANOGAN	Private	0	2	121	125	01/01/1970	PO BOX 1000	WINTHROP	WA	98862
85138	SUN-TIDES RV PARK	A	YAKIMA	Investor	31	23	61	0	01/01/1970	231 PENCE RD	YAKIMA	WA	98908
85140	NORTHWEST BEDDING CO	A	SPOKANE	Private	0	0	2	2	07/01/1978	6102 S HAYFORD RD	SPOKANE	WA	99224
85152	LAURENTS SUN VILLAGE RESORT	A	GRANT	Investor	4	2	116	0	01/01/1970	33575 PARK LAKE RD NE	COULEE CITY	WA	99115
85160	SUNVISTA/SUNLIGHT BEACH	A	ISLAND	Association	300	163	163	194	01/01/1970	PO BOX 1398	FREELAND	WA	98249
85201	SUNBURST ESTATES WATER ASSN	A	ADAMS	Association	100	29	29	30	01/01/1970	1057 S HI LO DR	OTHELLO	WA	99344
85202	STEVENS CO PUD - SUNCREST	A	STEVENS	Special District	"5,841"	1947	"1,970"	0	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
85203	HI LO HOMEOWNERS ASSN	A	ADAMS	Association	87	27	27	29	09/01/1979	1057 S HI LO DR	OTHELLO	WA	99344
85205	SNO PUD 1 - SUNDAY LAKE	A	SNOHOMISH	Special District	390	156	156	278	01/01/1970	PO BOX 1107	EVERETT	WA	98206
85207	SUNCREST PLAT WATER SYSTEM	A	OKANOGAN	Investor	253	113	113	145	12/01/1979	13023 NE HWY 99-SUITE 7/ #333	VANCOUVER	WA	98686
85208	SUNDANCE GOLF COURSE	A	SPOKANE	Private	0	0	2	0	01/01/1970	PO BOX 426	NINE MILE FALLS	WA	99026-0426
85209	SUNDANCE IMPROVEMENT ASSOCIATION	A	BENTON	Association	100	26	26	27	03/01/1979	31504 S QUINN ST	KENNEWICK	WA	99337
85210	SUNDIN BEACH ASSOC. INC.	A	ISLAND	Association	6	24	24	0	01/01/1970	594 SUNDIN DRIVE	CAMANO ISLAND	WA	98282
85240	SUNLAND ESTATES HOMEOWNERS ASSN	A	GRANT	Association	250	493	496	568	01/01/1970	PO BOX 684	MOSES LAKE	WA	98837
85255	SUNLAND SITES	A	CHELAN	Private	7	27	27	30	01/01/1979	1132 N 195TH STREET	SHORELINE	WA	98133
85257	SUNLAND SHORES INC	A	CLALLAM	Investor	121	53	53	50	07/01/1979	PO BOX 1989	SEQUIM	WA	98382
85260	SUNLAND WATER DISTRICT	A	CLALLAM	Special District	"2,110"	845	850	"1,050"	01/01/1970	135 FAIRWAY DRIVE	SEQUIM	WA	98382
85270	SUNLIGHT BEACH WATER CO INC	A	ISLAND	Association	13	47	47	0	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
85295	KITTITAS COUNTY WATER DISTRICT #7	A	KITTITAS	Special District	245	212	213	225	01/01/1970	1710 SUNLIGHT DR	CLE ELUM	WA	98922
85320	SUNNY COVE	A	KITSAP	Investor	98	39	39	44	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
85330	SUNNY SHORES COMMUNITY CLUB	A	SNOHOMISH	Association	60	21	21	23	01/01/1970	PO BOX 3652	ARLINGTON	WA	98223
85390	SUNNY SITES ADDITION 1	A	CHELAN	Association	11	31	31	0	01/01/1979	18580 RIECHE RD	LEAVENWORTH	WA	98826
85400	"SUNNYSIDE, CITY OF"	A	YAKIMA	City/Town	"15,858"	4425	"5,022"	0	01/01/1970	818 E EDISON AVE	SUNNYSIDE	WA	98944
85550	SUNNYSLOPE	A	KITSAP	Special District	967	369	375	455	01/01/1970	4981 VICTORY DR. SW.	PORT ORCHARD	WA	98367-7689
85605	SUNNYVIEW TERRACE ASSOCIATION INC	A	PIERCE	Private	45	18	18	18	01/01/1970	PO BOX 78	GIG HARBOR	WA	98335
85630	SUNRISE ACRES	A	BENTON	Investor	100	41	41	50	01/01/1970	PO BOX 2818	PASCO	WA	99302
85641	SUNRISE BEACH ASSOCIATION	A	SAN JUAN	Association	25	18	18	23	01/01/1970	PO BOX 683	LOPEZ ISLAND	WA	98261-0683
85818	SUNRISE HILLS COMMUNITY W S	A	ISLAND	Association	177	87	87	108	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
85837	SUNRISE MOTEL	A	MASON	Investor	10	21	26	0	01/01/1970	PO BOX 554	HOODSPORT	WA	98548
85900	SUNRISE POINT WATER CO	A	ISLAND	Private	16	37	37	37	01/01/1970	207 IVERSON RD	CAMANO ISLAND	WA	98282
85925	SUNRISE TERRACE COMMUNITY LLC	A	PIERCE	Investor	86	54	54	54	01/01/1970	7415 CHAMBERS CREEK RD W	UNIVERSITY PLACE	WA	98467
85933	SUNSET ACRES OWNERS ASSOC	A	SAN JUAN	Association	11	18	18	21	01/01/1970	241 PERKINS LANE	LOPEZ ISLAND	WA	98261
85940	SUNSET ACRES WATER ASSN	A	GRANT	Association	61	20	20	20	01/01/1970	PO BOX 771	MOSES LAKE	WA	98837
85950	SUNSET ACRES WATER ASSOCIATION	A	ADAMS	Private	33	15	15	15	01/01/1970	753 S SUNSET ACRES RD	OTHELLO	WA	99344
86040	SUNSET BEACH	A	MASON	Association	189	70	71	99	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
86075	SUNSET DEVELOPMENT COMM CLUB	A	ISLAND	Association	92	34	34	36	01/01/1970	2172 NORMAN DR	OAK HARBOR	WA	98277
86100	SUNSET DOMESTIC WATER ASSN	A	FRANKLIN	Association	45	19	20	20	01/01/1970	591 W FIR RD	PASCO	WA	99301
86115	SUNSET FARM	A	KITSAP	Association	45	18	18	18	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
86125	SUNSET LAKE YOUTH CAMP	A	PIERCE	Private	3	2	35	34	01/01/1970	PO BOX 90	WILKESON	WA	98396
86130	SUNSET MOBILE COURT	A	WHITMAN	Private	51	35	35	35	01/01/1970	PO BOX 291	ALBION	WA	99102
86140	SUNSET PARK WATER CO	A	KING	Private	21	19	19	0	01/01/1970	19531 36TH AVE NE	LAKE FOREST PARK	WA	98155
86150	SUNSET RANCH HOMEOWNERS ASSOC	A	SAN JUAN	Association	75	31	31	30	07/01/1978	828 EASTMAN RD	EASTSOUND	WA	98245
86158	SUNSET RIDGE COMMUNITY ASSN	A	ISLAND	Association	130	51	51	56	01/01/1970	PO BOX 176	OAK HARBOR	WA	98277
86200	SUNSET WATER ASSOCIATION	A	WHATCOM	Association	174	78	78	106	01/01/1970	PO BOX 1062	BELLINGHAM	WA	98227
86202	SUNSET WATER DISTRIBUTION ASSOC	A	ISLAND	Association	120	75	75	78	01/01/1970	PO BOX 2680	STANWOOD	WA	98292
86205	SUNSET WEST WATER ASSOCIATION	A	SKAGIT	Association	66	33	33	46	01/01/1970	14233 HEMLOCK PLACE	ANACORTES	WA	98221
86250	SUNSHINE ACRES	A	CLALLAM	Investor	932	352	360	476	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
86273	LAZY DAZE RV PARK	A	OKANOGAN	Private	12	13	16	0	01/01/1970	PO BOX 318	CONCONULLY	WA	98819
86280	SUNTIDES MOBILE PARK	A	YAKIMA	Investor	63	56	56	56	01/01/1970	512 MURRAY RD	YAKIMA	WA	98908
86284	SUN TIDES VISTA HOMEOWNERS ASSN	A	YAKIMA	Association	350	100	100	104	01/01/1970	1302 S FIRST AVE	YAKIMA	WA	98902
86294	SUNVALE ACRES 4TH ADD WATER SYSTEM	A	PEND OREILLE	City/Town	40	63	63	74	01/01/1970	PO BOX 190	NEWPORT	WA	99156
86300	SUNWATER BEACH WATER SYSTEM	A	KING	Association	21	15	15	15	01/01/1970	25579 140TH LN SW	VASHON	WA	98070
86304	SUNWOOD LAKES HOMEOWNERS ASSOC INC	A	THURSTON	Association	925	360	361	438	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
86400	SUQUAMISH	A	KITSAP	Special District	"3,580"	1432	"1,470"	0	01/01/1970	PO BOX 1989	POULSBO	WA	98370
86425	SURFCREST WATER CORPORATION	A	ISLAND	Private	10	18	18	62	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
86430	SURFCREST RESORT CONDOMINIUMS	A	GRAYS HARBOR	Association	6	6	62	56	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
86450	SURFREST PARK WATER COMPANY	A	KITSAP	Association	125	48	48	54	01/01/1970	PO BOX 1989	POULSBO	WA	98370
86470	SURFSIDE HOMEOWNERS	A	PACIFIC	Private	"1,405"	1263	"2,217"	0	01/01/1970	31402 H STREET	OCEAN PARK	WA	98640
86631	SWIFT CAMPGROUND PP AND L CO	A	SKAMANIA	Private	0	0	21	21	07/01/1978	105 MERWIN VILLAGE CT	ARIEL	WA	98603-9727
86633	SWIFTWATER TRAILER PARK	A	KITTITAS	Private	36	22	22	24	01/01/1970	PO BOX 394	CLE ELUM	WA	98922
86647	SYDNEY HEIGHTS WATER ASSN	A	WALLA WALLA	Association	130	47	47	47	01/01/1970	3135 CANBERRA DR	WALLA WALLA	WA	99362
86710	SYLVIA LAKE	A	PIERCE	Investor	358	139	139	173	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
86789	TACOMA NARROWS AIRPORT	A	PIERCE	County	2	0	19	19	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
86790	TACOMA COUNTRY ESTATES	A	PIERCE	Investor	109	87	87	80	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
86794	"TACOMA SPORTSMEN S CLUB, INC."	A	PIERCE	Private	1	1	16	0	01/01/1970	16409 CANYON RD E	PUYALLUP	WA	98373
86800	"TACOMA WATER DIVISION, CITY OF"	A	PIERCE	City/Town	"315,777"	132780	"138,202"	0	01/01/1970	PO BOX 11007	TACOMA	WA	98411
87115	TAHUYA RIVER VALLEY WATER DISTRICT	A	MASON	Special District	367	159	164	180	01/01/1970	PO BOX 2227	BELFAIR	WA	98528-2227
87116	TAHUYEH LAKE COMMUNITY CLUB	A	KITSAP	Association	558	224	224	259	01/01/1979	PO BOX 123	PORT ORCHARD	WA	98366
87120	TALL CEDARS ESTATES WATER ASSOC.	A	WHATCOM	Association	100	44	44	0	01/01/1970	7021 TALL CEDAR LN	FERNDALE	WA	98248
87122	TALL FIRS MOBILE HOME PARK	A	THURSTON	Investor	175	60	63	64	03/01/1979	PO BOX 44045	TACOMA	WA	98444
87123	TALL FIRS ASSESSORS PLAT	A	SNOHOMISH	Association	18	15	15	0	01/01/1970	5120 164TH PL NW	STANWOOD	WA	98292
87126	TALL TIMBER HOMEOWNERS ASSN	A	CHELAN	Association	0	27	27	50	01/01/1970	9 SKAGIT KEY	BELLEVUE	WA	98006
87140	TAMOSHAN	A	THURSTON	County	260	90	91	94	01/01/1970	9605 TILLEY RD. SOUTH	OLYMPIA	WA	98512
87144	TAMPICO DRIVE WELL OWNERS ASSN	A	YAKIMA	Association	42	18	18	0	01/01/1970	512 MURRAY RD	YAKIMA	WA	98908
87155	TANGLEWOOD MOBILE HOME PARK	A	THURSTON	Investor	63	38	38	62	05/01/1979	PO BOX 295	ROCHESTER	WA	98579-0295
87175	TAYLOR BAY BEACH CLUB INC	A	PIERCE	Private	150	104	107	168	01/01/1970	211 E VILLAGE VIEW DR	ALLYN	WA	98524
87181	TAPPS ISLAND WATER SYSTEM	A	PIERCE	Association	"1,500"	530	530	592	01/01/1970	20818 ISLAND PARK WAY E	LAKE TAPPS	WA	98391
87188	TATOOSH MOTEL	A	LEWIS	Private	16	8	14	0	09/03/2004	PO BOX 43	PACKWOOD	WA	98361
87189	TATOOSH WATER COMPANY	A	SNOHOMISH	Investor	249	123	131	159	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
87195	TAYLOR ROAD WATER SYSTEM	A	ISLAND	Association	50	19	19	20	01/01/1970	3380 GARFIELD COURT	OAK HARBOR	WA	98277
87210	JAFBRO ASSOCIATES	A	MASON	Investor	20	11	13	0	01/01/1970	SE 130 LYNCH RD	SHELTON	WA	98584
87255	TEANAWAY HEIGHTS WATER & ROAD ASSN	A	KITTITAS	Association	19	17	17	0	07/01/1978	343 TEANAWAY RIDGE	CLE ELUM	WA	98922
87300	"TEKOA, CITY OF"	A	WHITMAN	City/Town	827	364	417	443	01/01/1970	PO BOX 927	TEKOA	WA	99033
87375	TEMPO LAKE WATER CO	A	THURSTON	Association	228	91	91	99	01/01/1970	PO BOX 3	EAST OLYMPIA	WA	98540
87385	TEN FOUR	A	MASON	Private	0	5	6	10	11/01/1979	21971 N HWY. 101	SHELTON	WA	98584
87400	"TENINO, CITY OF"	A	THURSTON	City/Town	"1,797"	685	756	0	01/01/1970	PO BOX 4019	TENINO	WA	98589
87510	AMERICOLD LOGISTICS	A	GRANT	Private	0	1	3	0	01/01/1970	3245 ROAD N NE	MOSES LAKE	WA	98837
87520	TERONDA WEST COUNTRY CLUB ASSN.	A	ISLAND	Association	125	88	88	146	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
87600	TERRACE PARK WATER ASSOCIATION	A	YAKIMA	Private	50	23	23	25	01/01/1970	137 TERRACE PARK DR	YAKIMA	WA	98901
87622	TERRY LANE # 354	A	PIERCE	Special District	308	116	116	119	09/01/1979	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
87762	ROSS CREEK WATERFRONT CAFE	A	KITSAP	Private	1	1	2	2	06/01/2005	PO BOX 123	PORT ORCHARD	WA	98366
87772	GLEN COMMUNITY ASSOCIATION	A	WHATCOM	Private	0	0	"1,221"	"1,221"	01/01/1970	PO BOX 130	MAPLE FALLS	WA	98266
87779	MAR DON RESORT	A	GRANT	Private	3	0	169	179	01/01/1970	8198 HWY 262 SE	OTHELLO	WA	99344-9623
87780	"OAKS, THE MOBILE HOME PARK"	A	SAN JUAN	Investor	141	80	80	80	01/01/1970	1785 DOUGLAS RD UNIT 1	FRIDAY HARBOR	WA	98250-7142
87784	MEADOWS LLC	A	THURSTON	Investor	"2,070"	804	805	"1,894"	08/01/1979	PO BOX 676	EAST OLYMPIA	WA	98540
87788	MOUNTAINEERS THEATER - KITSAP	A	KITSAP	Private	2	1	5	5	07/23/2007	7700 SAND POINT WAY NE	SEATTLE	WA	98115
87823	SQUIRREL TREE RESORT	A	CHELAN	Investor	0	0	3	0	01/01/1970	2630 KINNIKINICK DR	LEAVENWORTH	WA	98826
88050	THORNTON WATER ASSOCIATION	A	WHATCOM	Private	55	18	18	26	01/01/1970	2560 HORIZON PL	FERNDALE	WA	98248
88122	CHEHALIS RV PARK	A	LEWIS	Investor	8	13	402	477	01/01/1979	2228 CENTRALIA ALPHA ROAD	CHEHALIS	WA	98532
88123	THOUSAND TRAILS - MT VERNON	A	SKAGIT	Investor	0	1	276	270	01/01/1979	5409 N DARRK LN	BOW	WA	98232
88124	FRIDAY CREEK CAMPGROUND	A	SKAGIT	Investor	0	1	35	0	01/01/1970	5409 NORTH DARRK LN	BOW	WA	98232
88126	THOUSAND TRAILS - LEAVENWORTH	A	CHELAN	Private	3	3	273	275	01/01/1970	604 BRIARWOOD DRIVE	EAST WENATCHEE	WA	98802
88140	THREE LAKES WATER DISTRICT	A	CHELAN	Special District	612	247	250	280	01/01/1970	2885 RIVIERA BLVD	MALAGA	WA	98828
88150	THREE LAKES WATER ASSOCIATION INC	A	SNOHOMISH	Association	"1,970"	788	797	0	01/01/1970	PO BOX 24	SNOHOMISH	WA	98290
88200	THUNDER RIDGE WATER SYSTEM	A	ISLAND	Investor	145	134	134	172	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
88215	WHISPERING PINES HOMEOWNERS COOP	A	ISLAND	Investor	116	59	62	74	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
88220	THUNDERBIRD PARK	A	SNOHOMISH	Investor	2	1	101	119	01/01/1970	26702 BEN HOWARD RD	MONROE	WA	98272
88290	TIDELANDS CAMPGROUNDS	A	GRAYS HARBOR	Investor	4	3	51	78	01/01/1970	PO BOX 36	COPALIS BEACH	WA	98535
88298	TIETON HILLS WATER CO	A	YAKIMA	Private	75	32	32	32	01/01/1970	1302 S FIRST AVE	YAKIMA	WA	98902
88300	"TIETON WATER DEPT, CITY OF"	A	YAKIMA	City/Town	"1,254"	435	468	728	01/01/1970	PO BOX 357	TIETON	WA	98947
88305	TIFFANYS RESORT	A	FERRY	Private	3	1	50	0	01/01/1970	58 TIFFANY RD	REPUBLIC	WA	99166
88315	TIGER MTN TRACTS	A	KING	Association	30	16	16	21	01/01/1970	27501 SE 154TH PL	ISSAQUAH	WA	98027
88330	TILLICUM BEACH ASSN	A	ISLAND	Association	20	75	75	78	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
88340	TILLICUM BEACH INC	A	MASON	Private	8	22	23	0	01/01/1970	5034 45TH AVE. NE.	SEATTLE	WA	98105-2945
88355	TIMBERHOUSE RESTAURANT	A	JEFFERSON	Investor	0	0	2	2	12/31/2012	PO BOX 456	QUILCENE	WA	98376
88370	TIMBERLAKE COMMUNITY CLUB INC	A	MASON	Private	"2,015"	816	823	"1,020"	01/01/1970	2880 E TIMBERLAKE DR W	SHELTON	WA	98584
88381	TIMBERLANE MOBILE HOME PARK	A	LEWIS	Investor	63	17	17	20	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
88382	SHADOW MOUNTAIN	A	CLALLAM	Investor	3	1	43	43	01/01/1970	232951 HWY 101	PORT ANGELES	WA	98363
88383	TIMBERLANE MOBILE ESTATES	A	THURSTON	Private	120	60	60	60	01/01/1970	4707 BLACK LAKE BILMORE RD SW	OLYMPIA	WA	98512-6634
88385	TIMBERLANE VILLAGE WATER	A	KING	Private	36	84	84	99	01/01/1970	3824 348TH ST	AUBURN	WA	98001
88386	TIMBERLINE MOBILE HOME PARK	A	SPOKANE	Private	240	108	108	108	01/01/1970	19625 E WELLESLEY #109	OTIS ORCHARDS	WA	99027
88387	TIMBERLINE ESTATES	A	GRAYS HARBOR	Private	11	9	15	22	01/01/1970	PO BOX 187	COPALIS	WA	98535
88388	TIMBERLINE VILLAGE	A	LEWIS	Investor	200	97	98	270	01/01/1970	PO BOX 676	EAST OLYMPIA	WA	98540
88392	TIMBERLINE WATER USERS	A	CHELAN	Private	17	8	20	0	07/01/1978	PO BOX 751	PESHASTIN	WA	98847
88398	TIMBERLINE TRAVELERS PARK W.S.	A	SKAGIT	Investor	50	55	72	75	01/01/1979	1500 A EAST COLLEGE WAY #498	MOUNT VERNON	WA	98273
88590	TOKELAND CO OP	A	PACIFIC	Private	13	51	56	57	01/01/1970	PO BOX 615	TOKELAND	WA	98590
88660	TOLEDO MUNICIPAL	A	LEWIS	City/Town	755	318	363	420	01/01/1970	PO BOX 236	TOLEDO	WA	98591
88665	TOLMIE COVE	A	THURSTON	Investor	125	44	44	44	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
88667	TOLMIE PARK 239	A	THURSTON	Special District	195	65	65	67	09/01/1979	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
88700	TONASKET WATER SYSTEM	A	OKANOGAN	City/Town	"1,174"	488	619	800	01/01/1970	PO BOX 266	TONASKET	WA	98855
88785	TOOP WATER ASSN INC	A	YAKIMA	Association	80	28	28	29	01/01/1970	2809 PILOT LANE	YAKIMA	WA	98901-1022
88825	TOP MART	A	YAKIMA	Investor	0	0	1	0	01/01/1970	PO BOX 217	WAPATO	WA	98951
88850	TOPPENISH WATER DEPARTMENT	A	YAKIMA	City/Town	"8,950"	2309	"2,592"	"3,337"	01/01/1970	21 W FIRST AVE	TOPPENISH	WA	98948
88888	KPS GAS & GROCER	A	WALLA WALLA	Private	0	0	1	1	07/01/1978	1076 NEWTOWN	WALLA WALLA	WA	99362-8186
88890	TOUCHET SCHOOL	A	WALLA WALLA	Private	3	1	5	0	01/01/1970	PO BOX 135	TOUCHET	WA	99360
88905	TOUTLE COMMUNITY REGIONAL WATER	A	COWLITZ	County	"2,103"	845	857	0	01/01/1970	1600 13TH AVE SOUTH	KELSO	WA	98626-2851
88920	TOUTLE RIVER VIEW	A	COWLITZ	County	45	19	19	19	01/01/1970	1600 13TH AVE SOUTH	KELSO	WA	98626-2851
88945	TOWNS MOBILE HOME PARK	A	CHELAN	Private	35	16	16	16	01/01/1970	102 MINER CT	CASHMERE	WA	98815
89005	TRADEWINDS MUTUAL SERVICES	A	PACIFIC	Association	11	14	33	47	01/01/1970	PO BOX 175	GRAYLAND	WA	98547
89017	TRAFTON GROCERY	A	SNOHOMISH	Investor	4	2	3	3	01/01/1970	PO BOX 659	ARLINGTON	WA	98223
89050	TRAILS END	A	KING	Private	117	44	44	44	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
89055	TRAILS END WATER DISTRICT	A	MASON	Special District	340	186	198	209	01/01/1970	PO BOX 2026	SHELTON	WA	98584
89060	GOLDEN PLAINS MHP #1	A	ADAMS	Private	360	70	70	70	01/01/1970	PO BOX 1671	VISTA	CA	92085
89100	LAKE TRASK TIMBER TRAILS ASSN	A	MASON	Private	4	2	463	687	01/01/1970	PO BOX B	SHELTON	WA	98584
89150	TREASURE ISLAND COUNTRY CLUB	A	MASON	Association	117	218	224	255	01/01/1970	PO BOX 44	GRAPEVIEW	WA	98546
89250	TRENTWOOD IRRIGATION DISTRICT 3	A	SPOKANE	Special District	"4,188"	1727	"1,889"	0	01/01/1970	4402 N SULLIVAN RD	SPOKANE	WA	99216
89400	TRI-CITY ESTATES WATER DISTRICT 45	A	BENTON	Special District	300	106	106	108	01/01/1970	PO BOX 883	RICHLAND	WA	99352
89425	TRIPLE G LAKEVIEW ESTATES	A	THURSTON	Investor	217	82	84	99	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
89447	TRITON COVE	A	JEFFERSON	Special District	40	52	53	85	01/01/1970	PO BOX 929	PORT HADLOCK	WA	98339
89450	TRITON HEAD ASSN	A	MASON	Association	61	72	72	100	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
89457	TROUT LODGE	A	YAKIMA	Investor	5	2	8	8	01/01/1970	27090 HWY 12	NACHES	WA	98937
89470	ROGERS GROUP PROPERTIES I LLC	A	KING	Investor	0	0	3	0	01/01/1970	PO BOX 378	NORTH BEND	WA	98045
89500	TUKWILA WATER DEPARTMENT	A	KING	City/Town	"8,260"	3304	"4,036"	0	01/01/1970	600 MINKLER BLVD	TUKWILA	WA	98188
89520	TULA YOUNG HASTINGS FARM - WSU	A	WHITMAN	State	16	5	9	25	01/01/1970	PO BOX 641150	PULLMAN	WA	99164-1150
89550	TULALIP SHORES WATER SYSTEM	A	SNOHOMISH	Private	160	50	50	56	01/01/1970	19115 MEADOW LAKE RD	SNOHOMISH	WA	98290
89620	TULALIP WOOD WATER SYSTEM	A	SNOHOMISH	Association	52	19	19	20	01/01/1970	4429 83RD PLACE NW	MARYSVILLE	WA	98271
89650	TULARE BEACH ASSOCIATION	A	SNOHOMISH	Private	48	54	54	59	01/01/1970	19115 MEADOW LAKE RD	SNOHOMISH	WA	98290
