"PWSID","SystemName","Group","County","OwnerTypeDesc","ResPop","ResConn","TotalConn","ApprovSvcs","EffectiveDate","PWSAddress1","PWSCity","WSState","WSZipCode"
"57577","TANKERSLEY, B.","B","KING","PRIVATE",5,2,2,2,1988-09-01,"PO BOX 2698","SEQUIM","WA","98382"
"57599","CASCADE LUMBER INC","B","ISLAND","INVESTOR",0,0,1,0,1989-01-01,"PO BOX 37","STANWOOD","WA","98292"
"57614","PUYALLUP SAND & GRAVEL WS","B","PIERCE","INVESTOR",0,0,1,1,1989-06-01,"PO BOX 487","SUMNER","WA","98390"
"57615","MUNDY-KEELEY","B","KING","PRIVATE",13,5,5,0,1970-01-01,"18215 S E 432ND","ENUMCLAW","WA","98022"
"57616","200TH - 243","B","PIERCE","SPECIAL DISTRICT",23,8,8,9,1989-02-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"57620","MUNN, ROBERT WELL","B","BENTON","INVESTOR",20,7,7,8,1978-07-01,"35702 W GWINN RD","PROSSER","WA","99350"
"57621","ASSOCIATED WATER #15","B","KING","INVESTOR",16,6,6,6,1989-05-01,"PO BOX 9001","COVINGTON","WA","98042"
"57634","WILLIAMS ET AL WATER SYSTEM","B","PIERCE","INVESTOR",10,4,4,4,1989-05-01,"19626 NE 140TH ST","WOODINVILLE","WA","98072"
"57647","TREELINE WATER SYSTEM","B","ISLAND","ASSOCIATION",15,6,6,6,1989-07-01,"1361 POLNELL SHORE DR","OAK HARBOR","WA","98277"
"57670","MURRAY PARK BEACH CLUB","B","KITSAP","PRIVATE",24,9,9,0,1970-01-01,"7570 LONG LAKE RD SE","PORT ORCHARD","WA","98366"
"57673","SUNRISE HILL WATER SYSTEM","B","KING","PRIVATE",15,6,6,9,1989-07-01,"18529 NE 137TH ST","WOODINVILLE","WA","98072"
"57674","MURRAY WELL","B","YAKIMA","PRIVATE",5,2,2,0,1970-01-01,"471 ORCHARDVALE","ZILLAH","WA","98953"
"57688","CHERRY VALLEY WATER ASSOC.","B","KING","INVESTOR",18,7,7,7,1988-06-01,"31758 NE 171ST","DUVALL","WA","98019"
"57691","TOLT RIVER ESTATES","B","KING","PRIVATE",7,3,3,7,1989-07-01,"5226 TOLT RIVER RD NE","CARNATION","WA","98014"
"57704","SALVATION ARMY - CAMP LUMMI","B","WHATCOM","PRIVATE",0,0,5,0,1989-07-01,"2912 NORTHWEST AVE","BELLINGHAM","WA","98225"
"57730","PORTAGE CREEK","B","SNOHOMISH","ASSOCIATION",10,4,4,0,1989-07-01,"16917 91ST AVE NE","ARLINGTON","WA","98223"
"57741","VAN LIEROP SUPPLY","B","PIERCE","INVESTOR",5,2,3,3,1989-05-01,"3311 8TH AVE SE","PUYALLUP","WA","98371"
"57751","MONTGOMERY #2 WS","B","PIERCE","INVESTOR",21,7,8,9,1986-06-01,"PO BOX 246","GIG HARBOR","WA","98335"
"57789","COZY LANE","B","KITSAP","PRIVATE",18,7,7,8,1984-08-01,"PO BOX 78","GIG HARBOR","WA","98335"
"57801","FUQUA/MILL CREEK","B","CLARK","INVESTOR",5,2,2,0,1989-07-01,"4409 NE 192ND ST","VANCOUVER","WA","98686"
"57814","SPUHLER, LARRY","B","CLARK","INVESTOR",5,2,2,0,1989-07-01,"1614 NW 149TH ST","VANCOUVER","WA","98685"
"57877","GOLDSBY","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"21707 NE 182ND AVE","BATTLE GROUND","WA","98604"
"57890","HARVELL, WILBUR C.","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"3409 NE 119TH AVE","VANCOUVER","WA","98682"
"57896","DEFREES, MICHAEL","B","CLARK","INVESTOR",0,0,1,0,1989-05-01,"25829 NE 72ND AVE","BATTLE GROUND","WA","98604"
"57901","HEDGES","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"25008 NE 53RD ST","VANCOUVER","WA","98682"
"57914","BROCKWAY, WIL","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"RT 1  BOX 193","LA CENTER","WA","98629"
"57927","KELLY","B","KITSAP","INVESTOR",7,3,3,6,1987-08-01,"650 SW SPRUCE RD","PORT ORCHARD","WA","98366"
"57931","BURLESON, CHARLES","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"14506 NE 301ST CIRCLE","BATTLE GROUND","WA","98604"
"57944","WOOLDRIDGE, KYLE L","B","CLARK","INVESTOR",5,2,2,0,1989-04-01,"23901 NW MAPLE CREST RD","RIDGEFIELD","WA","98642"
"57957","WELLS, LAVERNE","B","CLARK","PRIVATE",5,3,3,0,1989-05-01,"10410 NE 119TH ST","VANCOUVER","WA","98662"
"57966","HOOVER, KREIG L.","B","CLARK","INVESTOR",5,2,2,0,1989-04-01,"13014 NE 249TH ST","BATTLE GROUND","WA","98604"
"57979","THORKILDSON, J & B","B","CLARK","INVESTOR",5,2,2,0,1989-04-01,"11504 NE 61ST ST","VANCOUVER","WA","98686"
"58015","MYERS TRAILER PARK","B","PIERCE","INVESTOR",18,7,7,0,1970-01-01,"1908 LYBECKER DR","GIG HARBOR","WA","98332"
"58016","QUIET ACRES HOA","B","CLARK","INVESTOR",23,9,9,0,1989-07-01,"719 NE 246TH CIR","RIDGEFIELD","WA","98642"
"58035","MYTY SCENIC TOO","B","SNOHOMISH","PRIVATE",6,3,3,0,1970-01-01,"849 MAIN ST","EDMONDS","WA","98020"
"58075","TWITCH","B","KITSAP","PRIVATE",15,6,6,6,1988-08-01,"1897 SHERMAN HILL RD","POULSBO","WA","98370"
"58081","BRISBANE","B","KITSAP","INVESTOR",21,7,7,6,1988-12-01,"2732 FRENCH RD NW","OLYMPIA","WA","98502"
"58097","TIM RAY","B","KITSAP","INVESTOR",8,3,3,3,1989-03-01,"16341 OLYMPIC VIEW RD","SILVERDALE","WA","98383"
"58101","ROSENBACH","B","GRAYS HARBOR","INVESTOR",10,4,4,4,2008-01-04,"388 MONTE-BRADY RD.","MONTESANO","WA","98563"
"58119","UZZELL ROAD WATER","B","KITSAP","INVESTOR",21,8,8,9,1988-10-01,"PO BOX 134","OLALLA","WA","98359"
"58132","BAINBRIDGE GREEN","B","KITSAP","PRIVATE",22,8,8,8,1989-02-01,"8824 NE NEW LONDON CT","BAINBRIDGE ISLAND","WA","98110"
"58171","SARGENT ROAD - 234","B","THURSTON","SPECIAL DISTRICT",15,5,5,0,1989-07-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"58185","NANSONS GREENHOUSE & NURSERY","B","SPOKANE","INVESTOR",5,2,2,0,1978-07-01,"4719 W GARDEN SPRINGS RD","SPOKANE","WA","99204"
"58186","KIMBREL","B","THURSTON","INVESTOR",3,1,2,0,1989-07-01,"19207 GUAVA ST SW","ROCHESTER","WA","98579"
"58214","BULMAN AVENUE WATER FUND","B","KITSAP","PRIVATE",24,7,7,7,1989-05-01,"1344 SE SADDLE CLUB RD","PORT ORCHARD","WA","98366"
"58227","LENSING, C.H.","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"21104 NE 152ND AVE","BATTLE GROUND","WA","98604"
"58240","WOODRUFF, VERA","B","CLARK","PRIVATE",6,2,2,0,1989-06-01,"P O  BOX 4371","VANCOUVER","WA","98662"
"58250","NARROWS VIEW EAST WATER ASSOCIATIO","B","PIERCE","PRIVATE",20,6,6,0,1979-02-01,"4015 14TH AVE NW","GIG HARBOR","WA","98335"
"58251","MILTON, JEFF","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"4941 SUNRISE BEACH RD NW","OLYMPIA","WA","98502"
"58264","SMITH, JIMMEY E.","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"1505 NE 155TH AVE","VANCOUVER","WA","98684"
"58290","JAMES, HEIGL/JANIS","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"1953 N W  10TH ST","CAMAS","WA","98607"
"58303","HAYS, LAVANDA","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"3511 NW 119TH ST","VANCOUVER","WA","98685"
"58351","CRAWFORD/SOLLEC","B","CLARK","PRIVATE",3,2,2,0,1989-05-01,"38709 NW 4TH AVENUE","WOODLAND","WA","98674"
"58364","STEIN, WILLIAM G.","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"RT 1  BOX 80A","WOODLAND","WA","98674"
"58366","EVERITT, JOHNNIE","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"RT 7  16001 NW 11TH AVE","RIDGEFIELD","WA","98642"
"58379","JADESTONE GALLERY","B","CLARK","INVESTOR",0,0,1,0,1989-05-01,"10922 NE ST JOHNS RD","VANCOUVER","WA","98686"
"58405","DEAN DORWIN","B","CLARK","INVESTOR",8,3,3,0,1989-05-01,"27310 NE 122ND AVE","BATTLE GROUND","WA","98604"
"58418","DAVIDSON, MATT","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"RT 2  BOX 383-E","LA CENTER","WA","98699"
"58461","CONDON, ROBERT AND MERILYN","B","CLARK","INVESTOR",2,2,2,2,1989-06-01,"2514 NE 253RD ST","RIDGEFIELD","WA","98642"
"58474","SPIERING, LORETTA A","B","CLARK","PRIVATE",5,1,1,0,1989-06-01,"210 N W  394 STREET","WOODLAND","WA","98674"
"58481","PARKWAY","B","CLARK","ASSOCIATION",20,9,9,0,1989-06-01,"25613 NE 130TH AVE","BATTLE GROUND","WA","98604"
"58501","PERRY VIRGINIA","B","CLARK","PRIVATE",5,2,2,0,1989-07-01,"28517 SE 23RD ST","WASHOUGAL","WA","98671"
"58527","THOMPSON, GENE","B","CLARK","PRIVATE",11,5,10,0,1989-07-01,"6233 NE  162ND AVE","VANCOUVER","WA","98682"
"58551","COTNER/CRIST","B","KITSAP","INVESTOR",6,2,2,4,1985-12-01,"17967 NOLL RD NE","POULSBO","WA","98370"
"58561","SPANKE, TED J.","B","CLARK","INVESTOR",5,2,2,0,1989-07-01,"19707 NW 14TH AVE","RIDGEFIELD","WA","98642"
"58574","HEILES, TOD","B","SKAMANIA","INVESTOR",5,2,2,0,1989-07-01,"MPO 60L RIVERSIDE DR","WASHOUGAL","WA","98671"
"58580","NATION SUPPLY","B","KING","PRIVATE",10,4,4,0,1970-01-01,"PO BOX 915","MAPLE VALLEY","WA","98038"
"58581","SUMMERS","B","THURSTON","INVESTOR",10,4,4,0,1989-07-01,"16525 REICLIEL RD SE","RAINIER","WA","98576"
"58586","PONDS CHALMER & CAROLYN","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"1800 SE 115TH CT","VANCOUVER","WA","98664"
"58601","BEHFAR, KAVEH","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"9717 NE 208TH AVE","VANCOUVER","WA","98662"
"58614","SNYDER RENTAL","B","CLARK","PRIVATE",6,2,2,0,1989-08-01,"3021 NE 72ND DR STE 9","VANCOUVER","WA","98661"
"58627","BOLEN","B","CLARK","PRIVATE",4,2,2,0,1989-08-01,"41018 NE 149TH AVE","AMBOY","WA","98601"
"58664","FISCHER, BEN","B","CLARK","PRIVATE",5,2,3,0,1989-04-01,"7802 NE 239TH ST","BATTLE GROUND","WA","98604"
"58676","PHYLS FURNITURE SYSTEM","B","THURSTON","INVESTOR",0,0,1,0,1989-08-01,"4106 MAD BAY RD","OLYMPIA","WA","98502"
"58689","TINGELSTAD","B","KITSAP","INVESTOR",8,3,3,3,1988-12-01,"22077 CLEAR CREEK RD NW","POULSBO","WA","98370"
"58690","WORDEN FARMS","B","WALLA WALLA","PRIVATE",0,0,1,3,1979-04-01,"PO BOX 173","WALLULA","WA","99363"
"58691","BRINNON BOOSTER CLUB","B","JEFFERSON","ASSOCIATION",0,0,1,0,1989-09-01,"PO BOX 21","BRINNON","WA","98320"
"58717","KELSO, PAUL D","B","CLARK","PRIVATE",8,2,2,0,1989-08-01,"33917 N W  PEKIN FERRY RD","RIDGEFIELD","WA","98642"
"58730","CLARK COUNTY FIRE DIST #10","B","CLARK","SPECIAL DISTRICT",3,1,2,0,1989-05-01,"PO BOX 11","AMBOY","WA","98601"
"58735","NEHLS,F","B","KING","INVESTOR",5,2,2,0,1970-01-01,"40612 180TH S E","ENUMCLAW","WA","98022"
"58736","SUNNYSIDE WATER FUND","B","CLARK","PRIVATE",4,3,3,0,1989-07-01,"29705 NE 10TH ST","WASHOUGAL","WA","98671"
"58740","NEIL,JOHN WATER SUPPLY","B","MASON","INVESTOR",7,2,2,0,1979-11-01,"P O  BOX 1264","BELFAIR","WA","98528"
"58745","NEILSON GLOYD","B","LEWIS","PRIVATE",18,7,7,0,1978-07-01,"146 MEADOWVIEW RD","SILVER CREEK","WA","98585"
"58751","HUBER #2","B","THURSTON","INVESTOR",15,6,6,6,1989-09-01,"4247 SHINCKE RD NE","OLYMPIA","WA","98506"
"58764","FOWLER MCFARLAND","B","KITSAP","INVESTOR",15,6,6,6,1989-02-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"58777","NELSON, D","B","KITSAP","INVESTOR",10,4,4,5,1978-07-01,"20365 PUGH RD","POULSBO","WA","98370"
"58778","NELSON GORDON SHORT PLAT NO.95-77","B","STEVENS","INVESTOR",10,4,4,4,1979-03-01,"107 N MAIN STREET","COLVILLE","WA","99114"
"58780","WINSTON CREEK RV PARK","B","LEWIS","PRIVATE",2,3,12,0,1978-07-01,"132 WINSTON CREEK RD","MOSSYROCK","WA","98564"
"58781","RICE","B","CLARK","PRIVATE",6,3,3,0,1989-09-01,"15704 NW 11TH AVE","VANCOUVER","WA","98685"
"58784","MOLLYNEUX, JEFF","B","CLARK","INVESTOR",5,2,2,0,1989-07-01,"13709 NE 99TH ST","VANCOUVER","WA","98682"
"58797","WEEKS, BOB","B","CLARK","INVESTOR",5,2,2,0,1989-06-01,"1309 NE 49TH","VANCOUVER","WA","98663"
"58801","LAKENESS COMMUNITY","B","KITSAP","PRIVATE",20,6,6,6,1986-01-01,"3108 NW LAKENESS ROAD","POULSBO","WA","98370"
"58827","HANSON","B","CLALLAM","ASSOCIATION",9,4,4,4,1989-09-01,"805 HEATH RD","SEQUIM","WA","98382"
"58841","GOOCH - DREW","B","KING","INVESTOR",10,4,4,4,1989-08-01,"17021 220TH PL NE","WOODINVILLE","WA","98072"
"58877","WITTER BEACH ASSOC","B","ISLAND","ASSOCIATION",23,9,9,0,1989-01-01,"7747 13TH AVE NW","SEATTLE","WA","98117"
"58890","ADAIR WATER SYSTEM","B","WHATCOM","ASSOCIATION",13,3,3,3,1989-07-01,"5890 BARR RD","FERNDALE","WA","98248"
"58901","MILLER WATER ASSOC.","B","WHATCOM","ASSOCIATION",6,4,4,4,1989-03-01,"2236 TUTTLE LN","LUMMI ISLAND","WA","98262"
"58921","HAGGLUND-KNAPP-YEAKEL WATER SYSTEM","B","ISLAND","INVESTOR",8,3,3,0,1989-08-01,"PO BOX 579","LANGLEY","WA","98260"
"58934","BLACK BEAR WATER SYSTEM","B","PIERCE","INVESTOR",2,2,2,5,1989-05-01,"2501 EAST BAY DR NW","GIG HARBOR","WA","98335"
"58947","CASH EQUIPMENT CO W.S.","B","PIERCE","INVESTOR",0,0,1,1,1989-01-01,"24215 MOUNTAIN HWY","SPANAWAY","WA","98387"
"58971","228TH ST COMMUNITY WATER SYSTEM","B","PIERCE","PRIVATE",20,6,6,8,1986-08-01,"PO BOX 1215","GRAHAM","WA","98338"
"58997","THOMPSON WATER SYSTEM #2","B","PIERCE","INVESTOR",5,2,2,2,1989-06-01,"PO BOX 423","GRAHAM","WA","98338"
"59004","EMERALD COVE","B","MASON","INVESTOR",11,6,6,6,1980-01-01,"220 SE EMERALD DRIVE","SHELTON","WA","98584"
"59010","DICK","B","MASON","PRIVATE",7,6,6,0,1970-01-01,"PO BOX 1919","BELFAIR","WA","98528"
"59011","PARRICK/THRASHER","B","SNOHOMISH","INVESTOR",8,3,3,3,1989-09-01,"5506 180TH ST SE","SNOHOMISH","WA","98290"
"59034","HENNING & KILGORE WATER SYSTEM","B","WHATCOM","PRIVATE",8,3,3,3,1989-08-01,"2232 N NUGENT","LUMMI ISLAND","WA","98262"
"59047","LUMMI ISLAND POST OFFICE","B","WHATCOM","INVESTOR",0,0,1,1,1989-08-01,"PO BOX 1","LUMMI ISLAND","WA","98262"
"59051","PECK #2","B","KING","INVESTOR",10,2,2,0,1989-09-01,"PO BOX 2296","NORTH BEND","WA","98045"
"59064","SMUGGLERS COVE HEIGHTS WATER SYSTEM","B","ISLAND","ASSOCIATION",7,4,4,4,1989-03-01,"4580 S SMUGGLERS COVE RD","FREELAND","WA","98249"
"59129","SCHERBARTH & TURNER W.S.","B","PIERCE","INVESTOR",5,2,2,2,1989-03-01,"25410 110TH AVE E","GRAHAM","WA","98338"
"59142","WESTLAND WATER SYSTEM","B","PIERCE","PRIVATE",0,0,1,1,1986-10-01,"PO BOX 1934","GIG HARBOR","WA","98335"
"59168","ELK PLAIN CAFE WATER SYSTEM","B","PIERCE","PRIVATE",6,4,4,0,1985-10-01,"PO BOX 139","TAHUYA","WA","98588"
"59194","HYNES/BERGSMA PUBLIC WATER SUPPLY","B","KING","INVESTOR",5,2,2,2,1989-10-01,"14811 SE JONES RD","RENTON","WA","98058"
"59205","KUHLMANN WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1989-06-01,"2118 304 ST E","ROY","WA","98580"
"59221","MINTER RUN WATER SYSTEM","B","PIERCE","INVESTOR",18,6,6,7,1989-08-01,"13503 123RD AVE KPN","GIG HARBOR","WA","98329"
"59228","MONTGOMERY RD WATER ASSOC","B","WHATCOM","ASSOCIATION",8,8,8,9,1988-12-01,"632 MONTGOMERY RD","BELLINGHAM","WA","98226"
"59231","PRENOVOST","B","KING","INVESTOR",8,4,4,3,1989-08-01,"PO BOX 1274","ENUMCLAW","WA","98022"
"59264","NOVELTY HILL ESTATES","B","KING","INVESTOR",20,8,8,9,1989-10-01,"PO BOX 12216","BOTHELL","WA","98035"
"59277","KEOGAN S WELL #2","B","PIERCE","PRIVATE",6,2,2,3,1989-11-01,"16911 49TH AVE  CT  E","TACOMA","WA","98446"
"59290","FLAMING GEYSER ESTATES #1","B","KING","INVESTOR",21,8,8,9,1989-12-01,"36831 249TH AVE SE","ENUMCLAW","WA","98022"
"59301","GUSHING GEYSER WATER WORKS","B","KING","INVESTOR",20,8,8,9,1989-12-01,"36407 249TH AVE SE","ENUMCLAW","WA","98022"
"59314","FLAMING GEYSER ESTATES #3","B","KING","INVESTOR",16,6,6,9,1989-12-01,"PO BOX 9001","COVINGTON","WA","98042"
"59323","NEWHOUSE WATER SYSTEM","B","PIERCE","INVESTOR",8,3,3,0,1979-12-01,"20420 4TH AV E","SPANAWAY","WA","98383"
"59324","HORSEHEAD BAY COOP","B","PIERCE","PRIVATE",10,3,3,4,1989-11-01,"3215 115 AVE CT NW","GIG HARBOR","WA","98335"
"59331","CRAZY ACRES WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1989-11-01,"P O  BOX 213","BURLEY","WA","98322"
"59344","SUNTIDES WATER ASSOCIATION","B","SAN JUAN","INVESTOR",10,8,8,9,1989-11-01,"PO BOX 178","LOPEZ ISLAND","WA","98261"
"59351","NILSEN WATER SYSTEM","B","WHATCOM","PRIVATE",13,5,5,9,1989-12-01,"6278 MCCLUE LN","EVERSON","WA","98247"
"59359","SYNERGY FARM WATER SYSTEM","B","SAN JUAN","PRIVATE",3,1,2,1,2007-06-13,"3501 BEAVERTON VALLEY RD","FRIDAY HARBOR","WA","98250"
"59376","GUEMES WATER ASSN (526-38)","B","SKAGIT","PRIVATE",0,10,10,10,1989-12-01,"PO BOX 1598","ANACORTES","WA","98221"
"59378","NICHOLS, S","B","KING","INVESTOR",8,3,3,5,1979-10-01,"21808 NE 175TH","WOODINVILLE","WA","98072"
"59381","SMITH-METRO WATER SYSTEM","B","PIERCE","INVESTOR",5,2,3,2,1989-05-01,"16809 78TH AVE E","PUYALLUP","WA","98373"
"59407","22ND AVE WATER WORKS","B","PIERCE","PRIVATE",20,8,8,8,1989-05-01,"33505 22ND AVE S","ROY","WA","98580"
"59420","COVE WATER SYSTEM","B","ISLAND","ASSOCIATION",20,8,8,0,1989-12-01,"6739 VIEWMONT DR","CLINTON","WA","98236"
"59433","MABANA HEIGHTS WATER ASSOCIATION","B","ISLAND","ASSOCIATION",21,7,7,8,1989-10-01,"417 6TH AVE S","KIRKLAND","WA","98033"
"59446","VEDANTA SOCIETY RETREAT","B","SNOHOMISH","PRIVATE",2,1,2,3,1990-02-01,"23217 27TH AVE  N E","ARLINGTON","WA","98223"
"59459","ULRICH","B","KING","PRIVATE",10,6,6,7,1987-10-01,"18032 TIGER MTN RD","ISSAQUAH","WA","98027"
"59474","WESTWOODS ASSOCIATION","B","ISLAND","ASSOCIATION",18,8,8,9,1989-09-01,"PO BOX 1413","OAK HARBOR","WA","98277"
"59487","ARNDT WATER SYSTEM","B","ISLAND","INVESTOR",2,2,2,3,1989-04-01,"6078 S MOONRISE LN","FREELAND","WA","98249"
"59501","CRYSTAL CLEAR WATER - HETT","B","ISLAND","INVESTOR",21,8,8,9,1989-06-01,"4453 E VANDERWELL RD","OAK HARBOR","WA","98277"
"59504","HORNBERG","B","KING","INVESTOR",10,4,4,4,1989-06-01,"28611 SE 204 ST","HOBART","WA","98025"
"59506","HIDDEN MEADOWS ASSOCIATION","B","SAN JUAN","ASSOCIATION",24,11,11,0,1989-09-01,"301 HIDDEN MEADOWS LANE","FRIDAY HARBOR","WA","98250"
"59519","WAHLIA, H","B","KING","INVESTOR",5,2,2,2,1987-07-01,"202 8TH ST SE","AUBURN","WA","98002"
"59526","FRICK/SOUTH PRAIRIE - 248","B","PIERCE","SPECIAL DISTRICT",23,9,9,5,1989-02-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"59539","NILLUKA","B","KITSAP","INVESTOR",5,2,2,0,1979-11-01,"PO BOX 557","KINGSTON","WA","98346"
"59540","SEIPP WATER SYSTEM","B","SNOHOMISH","PRIVATE",13,5,5,5,1989-12-01,"10220 56TH ST SE","SNOHOMISH","WA","98290"
"59547","BSA WATER SYSTEM","B","PIERCE","PRIVATE",22,9,9,11,1989-03-01,"PO BOX 78","GIG HARBOR","WA","98335"
"59550","WSDP-NINE MILE COTTAGES/RANGER STA","B","SPOKANE","STATE",13,3,4,0,1970-01-01,"270 9TH STREET, SUITE 200","EAST WENATCHEE","WA","98802"
"59554","SLADE WATER SYSTEM","B","PIERCE","INVESTOR",5,3,3,3,1989-07-01,"8813 270 ST E","GRAHAM","WA","98338"
"59561","POPE, LYNN WATER SUPPLY","B","PIERCE","INVESTOR",10,4,4,4,1987-06-01,"1705 E VALLEY HWY","SUMNER","WA","98390"
"59574","BARNEY-N-BERNIES W.S.","B","PIERCE","INVESTOR",5,2,3,3,1989-08-01,"26620 MT HWY E","SPANAWAY","WA","98381"
"59596","BAYCREEK WATER SYSTEM","B","ISLAND","ASSOCIATION",1,2,2,0,1989-09-01,"4375 HONEYMOON BAY RD","GREENBANK","WA","98253"
"59622","TREMBLY WELL WATER SYSTEM","B","PIERCE","PRIVATE",24,5,5,9,1988-12-01,"PO BOX 78","GIG HARBOR","WA","98335"
"59648","SHAYNE WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1989-09-01,"7214 90 ST CT NW","GIG HARBOR","WA","98335"
"59661","PEACEDALE WATER SYSTEM","B","SNOHOMISH","INVESTOR",10,4,4,6,1989-10-01,"4622 FOBES RD","EVERETT","WA","98205"
"59674","ALLEN POINT WATER SYSTEM","B","PIERCE","PRIVATE",13,8,8,10,1989-10-01,"9215 ALLEN POINT RD NW","GIG HARBOR","WA","98332"
"59704","DWS LITTLE # 319","B","PIERCE","SPECIAL DISTRICT",16,6,6,4,1989-07-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"59730","HOAG ACRES WATER SYSTEM","B","WHATCOM","PRIVATE",10,5,5,5,1989-05-01,"108 CAMBRIDGE DRIVE","LYNDEN","WA","98264"
"59743","BUCHANAN PLACE WATER SYSTEM","B","SAN JUAN","ASSOCIATION",19,9,9,20,1989-09-01,"PO BOX 2968","FRIDAY HARBOR","WA","98250"
"59770","NOEL, C.","B","KING","PRIVATE",8,3,3,0,1970-01-01,"24504 148TH LANE SE","KENT","WA","98031"
"59781","J BROTHERS","B","CLARK","PRIVATE",5,2,2,0,1985-07-01,"27009 NE 114TH AVE","BATTLE GROUND","WA","98604"
"59784","NOLL O. H.","B","KING","INVESTOR",5,2,2,0,1970-01-01,"25004 SE 216","MAPLE VALLEY","WA","98038"
"59785","ROBBINS, PAMELA","B","CLARK","INVESTOR",3,2,2,0,1989-08-01,"24003 NE 44TH ST","VANCOUVER","WA","98682"
"59798","HARMON, JAMES H","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"RT 1 BOX 3C","WOODLAND","WA","98674"
"59801","WALLIS","B","CLALLAM","INVESTOR",5,2,2,2,1989-09-01,"1455 HWY 101 WEST","SEQUIM","WA","98382"
"59827","JAMESTOWN BEACH LANE","B","CLALLAM","ASSOCIATION",20,9,9,9,1989-09-01,"PO BOX 2225","SEQUIM","WA","98382"
"59840","FENNEMA #5","B","CLALLAM","PRIVATE",4,2,2,7,1989-09-01,"104 FRANK RD","SEQUIM","WA","98382"
"59851","WELLFOUR FUND","B","CLALLAM","PRIVATE",18,9,9,9,1989-09-01,"83 CAROL RD","SEQUIM","WA","98382"
"59859","FENNEMA #3","B","CLALLAM","ASSOCIATION",14,7,7,9,1989-09-01,"51 JOHN CARL RD","SEQUIM","WA","98382"
"59869","FENNEMA #2","B","CLALLAM","PRIVATE",15,7,7,9,1989-09-01,"PO BOX 1433","SEQUIM","WA","98382"
"59871","NORCAN PARTS & EQUIPMENT CO","B","SPOKANE","INVESTOR",0,0,1,3,1978-08-01,"9423 N MARKET","SPOKANE","WA","99217"
"59872","WILD ROSE","B","CLALLAM","INVESTOR",17,5,5,8,1989-09-01,"34 WILD ROSE LN","SEQUIM","WA","98382"
"59889","KIRK AVE WATER SYSTER","B","KITSAP","INVESTOR",21,9,9,9,1989-05-01,"11696 KIRK AVE","BAINBRIDGE ISLAND","WA","98110"
"59901","JEHOVAHS WITNESS KINGDOM HALL","B","CLALLAM","PRIVATE",0,0,1,1,1990-01-01,"20 NARROW WAY","SEQUIM","WA","98382"
"59914","TOMMY S CUSTOM SAUSAGE","B","CLARK","PRIVATE",2,1,2,0,1988-06-01,"17001 NE 4TH PLAIN RD","VANCOUVER","WA","98682"
"59927","ROPER, J. DALE","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"18211 NE 73RD ST","VANCOUVER","WA","98662"
"59940","SUNNY VIEW ESTATES","B","CLALLAM","INVESTOR",14,7,7,14,1988-06-01,"PO BOX 1989","SEQUIM","WA","98382"
"59966","MASON ROAD WATER","B","KITSAP","INVESTOR",10,4,4,4,1989-08-01,"24720 MASON RD  N W","POULSBO","WA","98370"
"59971","ANDERSON, JAMES","B","CLARK","INVESTOR",5,2,2,0,1989-05-01,"25600 N E  130TH AVE","BATTLE GROUND","WA","98604"
"59975","NORQUIST-TAYLOR WATER SYSTEM","B","WALLA WALLA","INVESTOR",15,4,4,8,1979-02-01,"PO BOX 45","TOUCHET","WA","99360"
"59981","HIGH STANDARD INC","B","CLARK","INVESTOR",0,0,1,0,1989-10-01,"22105 NE 72ND AVE","BATTLE GROUND","WA","98604"
"59986","MILES, ROSS","B","CLARK","PRIVATE",8,3,3,0,1989-09-01,"2809 NE STOUGHTON RD","LA CENTER","WA","98629"
"59988","BARKES","B","SKAMANIA","INVESTOR",5,2,2,0,1989-10-01,"MP 0 2L RIVER GLEN RD","WASHOUGAL","WA","98671"
