PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
87195	A	TAYLOR ROAD WATER SYSTEM	ISLAND	01	AGA548 WELL 1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87195	A	TAYLOR ROAD WATER SYSTEM	ISLAND	01	AGA548 WELL 1	Well	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	01/01/1970	
87195	A	TAYLOR ROAD WATER SYSTEM	ISLAND	01	AGA548 WELL 1	Well	Permanent	IRON & MANGANESE REMOVAL	PERMANGANATE	01/01/1970	
87210	A	JAFBRO ASSOCIATES	MASON	01	WELL #1 Trailer Park	Well	Permanent			01/01/1970	
87210	A	JAFBRO ASSOCIATES	MASON	02	WELL #2 AHA998 RV Park	Well	Permanent			01/01/1970	
87255	A	TEANAWAY HEIGHTS WATER & ROAD ASSN	KITTITAS	01	WELL #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87300	A	"TEKOA, CITY OF"	WHITMAN	01	Old Well (W1) - AGG173	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87300	A	"TEKOA, CITY OF"	WHITMAN	01	Old Well (W1) - AGG173	Well	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	"CHLORINATION, GASEOUS"	01/01/1970	
87300	A	"TEKOA, CITY OF"	WHITMAN	02	North Well (W2) - AGG171	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87300	A	"TEKOA, CITY OF"	WHITMAN	03	South Well (W3) - AGG172	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	04/13/2009	04/13/2009
87300	A	"TEKOA, CITY OF"	WHITMAN	04	New Well (W4) - APS592	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/17/2012	
87375	A	TEMPO LAKE WATER CO	THURSTON	01	"DUG SPRING #1 S end of Lake, Unappr"	Groundwater	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87375	A	TEMPO LAKE WATER CO	THURSTON	02	"WELL #2 N end of Lake, Unapproved"	Well	Emergency			01/01/1970	09/17/2008
87375	A	TEMPO LAKE WATER CO	THURSTON	03	WELL #3 AEF256  Unapproved	Well	Emergency			10/07/2004	09/17/2008
87375	A	TEMPO LAKE WATER CO	THURSTON	04	WELL #4 Dry Source on Hill Unapprov	Well	Permanent			07/06/2007	07/06/2007
87375	A	TEMPO LAKE WATER CO	THURSTON	05	WELL #5 AKH353 North Park	Well	Permanent			04/21/2005	
87375	A	TEMPO LAKE WATER CO	THURSTON	06	WELL #6 ALH719 Arsenic Issue	Well	Emergency			02/09/2009	
87375	A	TEMPO LAKE WATER CO	THURSTON	07	"Well #7 BHK440 6"""	Well	Permanent			02/05/2013	
87385	A	TEN FOUR	MASON	01	WELL #1	Well	Permanent			09/14/2010	
87400	A	"TENINO, CITY OF"	THURSTON	01	WELL #1 NO TAG WW	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87400	A	"TENINO, CITY OF"	THURSTON	01	WELL #1 NO TAG WW	Well in Well Field	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
87400	A	"TENINO, CITY OF"	THURSTON	02	WELL #2 NO TAG	Well	Emergency	CORROSION CONTROL	PH ADJUSTMENT	05/23/2005	
87400	A	"TENINO, CITY OF"	THURSTON	02	WELL #2 NO TAG	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	05/23/2005	
87400	A	"TENINO, CITY OF"	THURSTON	03	WELL #3 NO TAG WW	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	09/01/1994	
87400	A	"TENINO, CITY OF"	THURSTON	03	WELL #3 NO TAG WW	Well in Well Field	Permanent	CORROSION CONTROL	PH ADJUSTMENT	09/01/1994	
87400	A	"TENINO, CITY OF"	THURSTON	04	WF (S01 & 3)	Well Field	Permanent	CORROSION CONTROL	PH ADJUSTMENT	09/01/1995	
87400	A	"TENINO, CITY OF"	THURSTON	04	WF (S01 & 3)	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	09/01/1995	
87510	A	AMERICOLD LOGISTICS	GRANT	01	Well #1 - ABR083	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87510	A	AMERICOLD LOGISTICS	GRANT	01	Well #1 - ABR083	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	01/01/1970	
87510	A	AMERICOLD LOGISTICS	GRANT	02	959502/Wheeler WA	Intertie - Untreated	Emergency			01/16/1997	01/16/1997
87520	A	TERONDA WEST COUNTRY CLUB ASSN.	ISLAND	01	WELL #1 AGA999	Well	Emergency			01/01/1970	
87520	A	TERONDA WEST COUNTRY CLUB ASSN.	ISLAND	02	WELL #2 AKY712	Well in Well Field	Permanent			04/16/2001	
87520	A	TERONDA WEST COUNTRY CLUB ASSN.	ISLAND	03	WELL #3 AKY713	Well in Well Field	Permanent			04/16/2001	
87520	A	TERONDA WEST COUNTRY CLUB ASSN.	ISLAND	04	WELLS 2 & 3	Well Field	Permanent			08/05/2003	
87600	A	TERRACE PARK WATER ASSOCIATION	YAKIMA	01	Well #1	Well	Permanent			01/01/1970	
87600	A	TERRACE PARK WATER ASSOCIATION	YAKIMA	02	Well #2	Well	Emergency			01/01/1970	
87622	A	TERRY LANE # 354	PIERCE	01	Well 1 ACY125	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87622	A	TERRY LANE # 354	PIERCE	02	Well 2 ACY126	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87622	A	TERRY LANE # 354	PIERCE	03	82850/Spanaway	Intertie - Untreated	Emergency			03/08/2013	
87762	A	ROSS CREEK WATERFRONT CAFE	KITSAP	01	WELL #1 ALP190	Well	Permanent			01/01/1970	
87772	A	GLEN COMMUNITY ASSOCIATION	WHATCOM	01	WELL #2 AGK320	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87779	A	MAR DON RESORT	GRANT	01	Well #1- AFA111	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87779	A	MAR DON RESORT	GRANT	02	Well #2	Well	Emergency			01/01/1970	
87779	A	MAR DON RESORT	GRANT	03	Well #3 - AFA112	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	09/28/1993	
87780	A	"OAKS, THE MOBILE HOME PARK"	SAN JUAN	01	AFL681 WELL 1	Well	Emergency			01/01/1970	
87780	A	"OAKS, THE MOBILE HOME PARK"	SAN JUAN	02	AFL682 WELL 2	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
87784	A	MEADOWS LLC	THURSTON	01	WELL #1 AKB320	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	02	WELL #2 AKB321	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	03	WELL #3 AKB322	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	04	WELL #4 AKB323	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	05	WELL #5 AKB324	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	06	WELL #6 AKB325	Well	Permanent			01/01/1970	
87784	A	MEADOWS LLC	THURSTON	07	43500Y / LACEY	Intertie - Untreated	Emergency			04/16/2003	
87788	A	MOUNTAINEERS THEATER - KITSAP	KITSAP	01	WELL #1 ALP199	Well	Permanent			07/23/2007	
87823	A	SQUIRREL TREE RESORT	CHELAN	01	Well #1 - AGJ084	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	12/21/2005	12/21/2005
87823	A	SQUIRREL TREE RESORT	CHELAN	02	Well #2 - AKW730	Well	Permanent			11/18/2003	
88050	A	THORNTON WATER ASSOCIATION	WHATCOM	01	WELL #1	Well	Permanent			01/01/1970	
88050	A	THORNTON WATER ASSOCIATION	WHATCOM	02	Ferndale	Intertie - Untreated	Emergency			10/09/2008	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	01/01/1970	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	01/01/1970	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
88122	A	CHEHALIS RV PARK	LEWIS	01	Newaukum River-North Fork	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"SEDIMENTATION, OTHER"	01/01/1970	
88123	A	THOUSAND TRAILS - MT VERNON	SKAGIT	01	WELL #1 AER398	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88124	A	FRIDAY CREEK CAMPGROUND	SKAGIT	01	WELL #2 AET048	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88126	A	THOUSAND TRAILS - LEAVENWORTH	CHELAN	01	Well #1	Well	Permanent			11/17/1992	11/17/1992
88126	A	THOUSAND TRAILS - LEAVENWORTH	CHELAN	02	Clear Creek	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/03/1990	
88126	A	THOUSAND TRAILS - LEAVENWORTH	CHELAN	02	Clear Creek	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	12/03/1990	
88140	A	THREE LAKES WATER DISTRICT	CHELAN	01	Well #1 - AGJ001	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88140	A	THREE LAKES WATER DISTRICT	CHELAN	02	Well #2 - AGJ002	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	06/27/1994	
88140	A	THREE LAKES WATER DISTRICT	CHELAN	03	"WF/S01,S02"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	04/03/1997	
88140	A	THREE LAKES WATER DISTRICT	CHELAN	04	Malaga Intertie	Intertie - Untreated	Emergency			01/11/2008	
88150	A	THREE LAKES WATER ASSOCIATION INC	SNOHOMISH	01	EVERETT (Pipeline #3)	Intertie - Untreated	Permanent			01/01/1970	
88150	A	THREE LAKES WATER ASSOCIATION INC	SNOHOMISH	02	EVERETT (Pipeline #5)	Intertie - Untreated	Permanent			02/15/2006	
88200	A	THUNDER RIDGE WATER SYSTEM	ISLAND	01	WELL #1 ABN083	Well	Permanent			01/01/1970	
88215	A	WHISPERING PINES HOMEOWNERS COOP	ISLAND	01	BCB769 Well 1	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88215	A	WHISPERING PINES HOMEOWNERS COOP	ISLAND	02	AEP848 Well 2	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88215	A	WHISPERING PINES HOMEOWNERS COOP	ISLAND	03	Wells 1 & 2	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	05/31/1996	
88220	A	THUNDERBIRD PARK	SNOHOMISH	01	SURFACE	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88220	A	THUNDERBIRD PARK	SNOHOMISH	01	SURFACE	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
88220	A	THUNDERBIRD PARK	SNOHOMISH	01	SURFACE	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	01/01/1970	
88220	A	THUNDERBIRD PARK	SNOHOMISH	01	SURFACE	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
88290	A	TIDELANDS CAMPGROUNDS	GRAYS HARBOR	01	WELL #1 AGF028	Well	Permanent			12/01/2014	
88298	A	TIETON HILLS WATER CO	YAKIMA	01	Well #1 - AFK906	Well in Well Field	Permanent			01/01/1970	
88298	A	TIETON HILLS WATER CO	YAKIMA	02	Well #2 - AFK907	Well in Well Field	Permanent			01/01/1970	
88298	A	TIETON HILLS WATER CO	YAKIMA	03	"WF/S01,S02"	Well Field	Permanent			05/05/1994	
88300	A	"TIETON WATER DEPT, CITY OF"	YAKIMA	01	Well #1 - AFK936	Well	Emergency			07/11/2006	07/11/2006
88300	A	"TIETON WATER DEPT, CITY OF"	YAKIMA	02	Well #2 - AFK938	Well	Permanent			12/02/2008	
88300	A	"TIETON WATER DEPT, CITY OF"	YAKIMA	03	Well #3 -  ABR569	Well	Permanent			01/01/1970	
88305	A	TIFFANYS RESORT	FERRY	01	WELL #1- ACV835	Well	Permanent	DISINFECTION	OZONATION	01/01/1970	
88305	A	TIFFANYS RESORT	FERRY	01	WELL #1- ACV835	Well	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	OZONATION	01/01/1970	
88305	A	TIFFANYS RESORT	FERRY	01	WELL #1- ACV835	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	01/01/1970	
88315	A	TIGER MTN TRACTS	KING	01	WELL #1 AFF841	Well	Permanent			01/01/1970	
88330	A	TILLICUM BEACH ASSN	ISLAND	01	WELL 1 AGA694	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88330	A	TILLICUM BEACH ASSN	ISLAND	02	WELL 2 AGA693	Well	Emergency			01/01/1970	
88330	A	TILLICUM BEACH ASSN	ISLAND	03	WELL 3 ALA605	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/20/2004	
88340	A	TILLICUM BEACH INC	MASON	01	WELL #1 AHA967	Well	Permanent			01/01/1970	
88355	A	TIMBERHOUSE RESTAURANT	JEFFERSON	01	Well #1	Well	Permanent			12/31/2012	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	01	"WELL #1 ABR116  8"""	Well in Well Field	Emergency	IRON & MANGANESE REMOVAL	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	01	"WELL #1 ABR116  8"""	Well in Well Field	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	01	"WELL #1 ABR116  8"""	Well in Well Field	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	01/01/1970	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	02	"WELL #2 AFK577 8"""	Well in Well Field	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	06/19/1971	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	02	"WELL #2 AFK577 8"""	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	06/19/1971	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	02	"WELL #2 AFK577 8"""	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"CHLORINATION, HYPOCHLORITE"	06/19/1971	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	03	WELL #3 AEC923	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"CHLORINATION, HYPOCHLORITE"	02/04/2008	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	03	WELL #3 AEC923	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	02/04/2008	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	03	WELL #3 AEC923	Well in Well Field	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	02/04/2008	
88370	A	TIMBERLAKE COMMUNITY CLUB INC	MASON	04	"WF(S1, S02, S03)"	Well Field	Permanent			05/17/2013	
88381	A	TIMBERLANE MOBILE HOME PARK	LEWIS	01	WELL #1 AFS020	Well	Permanent			01/01/1970	
88382	A	SHADOW MOUNTAIN	CLALLAM	01	WELL #1	Well	Permanent			03/01/1989	03/01/1989
88382	A	SHADOW MOUNTAIN	CLALLAM	02	WELL #2 AHM610	Well	Permanent			01/01/1970	
88383	A	TIMBERLANE MOBILE ESTATES	THURSTON	01	Well #1 AEJ163 (Space #59)	Well	Permanent			01/01/1970	
88383	A	TIMBERLANE MOBILE ESTATES	THURSTON	02	Well #2  AEJ162 (Space #1)	Well	Permanent			01/01/1970	
88385	A	TIMBERLANE VILLAGE WATER	KING	01	WELL #1 ABS718	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88385	A	TIMBERLANE VILLAGE WATER	KING	01	WELL #1 ABS718	Well	Permanent	CORROSION CONTROL	OTHER PROCESSES/OBJECTIVES	01/01/1970	
88386	A	TIMBERLINE MOBILE HOME PARK	SPOKANE	01	Well #1 - ABR655	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88386	A	TIMBERLINE MOBILE HOME PARK	SPOKANE	02	Well #2 - AAC921	Well in Well Field	Seasonal	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88386	A	TIMBERLINE MOBILE HOME PARK	SPOKANE	03	"WF/S01,S02"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/09/1995	
88387	A	TIMBERLINE ESTATES	GRAYS HARBOR	01	WELL #1 AGF083	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	03/21/1977	
88388	A	TIMBERLINE VILLAGE	LEWIS	01	WELL #1 AFM952	Well	Permanent			04/03/1965	
88388	A	TIMBERLINE VILLAGE	LEWIS	02	WELL #2  AFM953	Well	Permanent			01/01/1974	
88392	A	TIMBERLINE WATER USERS	CHELAN	01	Spring #1 - AGJ096	Groundwater	Permanent	DISINFECTION	ULTRAVIOLET RADIATION	12/30/2005	
88392	A	TIMBERLINE WATER USERS	CHELAN	01	Spring #1 - AGJ096	Groundwater	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	OTHER PROCESSES/OBJECTIVES	12/30/2005	
88392	A	TIMBERLINE WATER USERS	CHELAN	02	Peshastin Water Dist. Intertie	Intertie - Untreated	Permanent			01/19/2006	
88398	A	TIMBERLINE TRAVELERS PARK W.S.	SKAGIT	01	WELL #1	Well	Emergency			01/10/1997	01/10/1997
88398	A	TIMBERLINE TRAVELERS PARK W.S.	SKAGIT	02	WELL #2 AER326	Well	Permanent			01/10/1997	
88590	A	TOKELAND CO OP	PACIFIC	01	WELL #1	Well	Permanent			01/01/1970	
88660	A	TOLEDO MUNICIPAL	LEWIS	01	WELL #1 AFC716	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88660	A	TOLEDO MUNICIPAL	LEWIS	02	WELL #2 AFC717	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88665	A	TOLMIE COVE	THURSTON	01	WELL #1 ABS203	Well	Permanent			01/01/1970	
88667	A	TOLMIE PARK 239	THURSTON	01	WELL #1 AHF013	Well	Permanent			01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	01	Well #1 - AGJ222	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	01	Well #1 - AGJ222	Well	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	02	Well #2 - AGJ223	Well	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	02	Well #2 - AGJ223	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	03	Well #3	Well	Emergency			11/30/1998	11/30/1998
88700	A	TONASKET WATER SYSTEM	OKANOGAN	04	Well #4	Well	Emergency			01/16/1996	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	05	Well #5 - AGJ221	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	05	Well #5 - AGJ221	Well in Well Field	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	01/01/1970	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	06	Well #6 - AGJ220	Well	Seasonal	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	11/19/1997	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	06	Well #6 - AGJ220	Well	Seasonal	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/19/1997	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	07	Well #7 - AKM814	Well in Well Field	Permanent			08/29/2007	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	08	Well #8 - AKM815	Well in Well Field	Permanent			08/29/2007	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	09	"WF/S05, S07, S08"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	08/29/2007	
88700	A	TONASKET WATER SYSTEM	OKANOGAN	09	"WF/S05, S07, S08"	Well Field	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	08/29/2007	
88785	A	TOOP WATER ASSN INC	YAKIMA	01	Well #1	Well	Permanent			01/01/1970	
88825	A	TOP MART	YAKIMA	01	Well 01	Well	Permanent			01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	03	WELL 3 ABR866	Well	Permanent	DISINFECTION	"CHLORINATION, GASEOUS"	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	03	WELL 3 ABR866	Well	Permanent	DENTAL HEALTH	FLUORIDATION	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	04	WELL 4	Well	Emergency			11/01/1993	11/01/1993
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	05	WELL 5 AFL867	Well	Permanent	DISINFECTION	"CHLORINATION, GASEOUS"	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	05	WELL 5 AFL867	Well	Permanent	DENTAL HEALTH	FLUORIDATION	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	06	WELL 6 AFL805	Well	Permanent	DENTAL HEALTH	FLUORIDATION	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	06	WELL 6 AFL805	Well	Permanent	DISINFECTION	"CHLORINATION, GASEOUS"	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	07	WELL 7 AFL806	Well	Permanent	DISINFECTION	"CHLORINATION, GASEOUS"	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	07	WELL 7 AFL806	Well	Permanent	DENTAL HEALTH	FLUORIDATION	01/01/1970	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	08	WELL 8 AFL807	Well	Permanent	DENTAL HEALTH	FLUORIDATION	10/26/1993	
88850	A	TOPPENISH WATER DEPARTMENT	YAKIMA	08	WELL 8 AFL807	Well	Permanent	DISINFECTION	"CHLORINATION, GASEOUS"	10/26/1993	
88888	A	KPS GAS & GROCER	WALLA WALLA	01	Well #1 -  AGG259	Well	Permanent	DISINFECTION	ULTRAVIOLET RADIATION	12/22/2004	12/22/2004
88888	A	KPS GAS & GROCER	WALLA WALLA	02	Well #2 - AHE420	Well	Permanent			06/23/2003	
88890	A	TOUCHET SCHOOL	WALLA WALLA	01	Well #1 - AGG269	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88890	A	TOUCHET SCHOOL	WALLA WALLA	02	Well #2 (irrigation only)	Well	Permanent			06/26/1996	06/26/1996
88905	A	TOUTLE COMMUNITY REGIONAL WATER	COWLITZ	01	118004/CASTLE ROCK	Intertie - Treated	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88920	A	TOUTLE RIVER VIEW	COWLITZ	01	WELL #1 AGF730 (in pumphouse)	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
88920	A	TOUTLE RIVER VIEW	COWLITZ	01	WELL #1 AGF730 (in pumphouse)	Well	Emergency	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
88920	A	TOUTLE RIVER VIEW	COWLITZ	02	WELL #2 ABS180	Well	Permanent	CORROSION CONTROL	PH ADJUSTMENT	10/25/1991	
88920	A	TOUTLE RIVER VIEW	COWLITZ	02	WELL #2 ABS180	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/25/1991	
88920	A	TOUTLE RIVER VIEW	COWLITZ	03	WELL #3 AGF731	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/18/1993	
88920	A	TOUTLE RIVER VIEW	COWLITZ	03	WELL #3 AGF731	Well	Emergency	CORROSION CONTROL	PH ADJUSTMENT	01/18/1993	
88920	A	TOUTLE RIVER VIEW	COWLITZ	04	WELL #4 AGF732 (capped	Well	Emergency	CORROSION CONTROL	PH ADJUSTMENT	08/29/2001	
88920	A	TOUTLE RIVER VIEW	COWLITZ	04	WELL #4 AGF732 (capped	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	08/29/2001	
88945	A	TOWNS MOBILE HOME PARK	CHELAN	01	Well #1 - ABR439	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
89005	A	TRADEWINDS MUTUAL SERVICES	PACIFIC	01	Well #1	Well	Permanent			01/01/1970	
89005	A	TRADEWINDS MUTUAL SERVICES	PACIFIC	02	DRILLED WELL #2	Well	Permanent			07/01/1990	07/01/1990
89017	A	TRAFTON GROCERY	SNOHOMISH	01	WELL #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/04/1998	12/04/1998
89017	A	TRAFTON GROCERY	SNOHOMISH	02	ABM213 WELL 2	Well	Emergency			01/01/1995	
89017	A	TRAFTON GROCERY	SNOHOMISH	03	AGK756  WELL #3	Well	Permanent			07/16/2004	
89050	A	TRAILS END	KING	01	WELL #1 & 2 WF	Well Field	Permanent			01/01/1970	
89050	A	TRAILS END	KING	02	WELL #1 (AFJ022)	Well in Well Field	Permanent			09/22/1998	
89050	A	TRAILS END	KING	03	WELL #2 (AFJ023)	Well in Well Field	Permanent			09/22/1998	
89055	A	TRAILS END WATER DISTRICT	MASON	01	Well #1 AHB666	Well	Permanent			11/15/2007	11/15/2007
89055	A	TRAILS END WATER DISTRICT	MASON	02	Well #2 AHB667	Well	Permanent			11/16/2007	11/16/2007
